8001710792020;2020;11137196.0;95;75;107;45.9;29.3;19;24.9;21.7;18.2;800171079;0.9;1.3
8001710792019;2019;9861294.0;87;80;111;49.3;30.8;17;22.9;18.3;15.9;800171079;0.7;1.2
8001710792018;2018;9296198.0;100;80;122;43.8;19.6;18;22.1;18.7;15.9;800171079;0.9;1.3
8001942032020;2020;2861643.0;105;113;139;38.7;16.0;23;23.5;25.8;13.6;800194203;1.3;2.0
8001942032019;2019;2832805.0;88;97;102;34.3;18.2;23;24.1;22.7;15.3;800194203;1.2;1.9
8001942032018;2018;2172343.0;85;99;125;33.7;3.2;18;20.4;15.5;10.9;800194203;1.0;1.7
8002003042020;2020;3690407.0;65;51;86;53.8;0.0;10;22.9;18.2;17.0;800200304;1.3;1.8
8002003042019;2019;3408697.0;67;26;65;54.5;1.7;9;16.8;10.9;11.5;800200304;1.5;1.9
8002003042018;2018;5099890.0;73;49;70;54.5;11.9;15;15.5;10.1;10.6;800200304;1.1;1.7
8002037582020;2020;22772102.0;143;107;111;32.7;20.4;39;37.9;32.7;28.6;800203758;2.2;2.9
8002037582019;2019;17621902.0;109;97;112;34.8;2.9;27;37.8;35.2;30.2;800203758;1.9;2.6
8002037582018;2018;14148678.0;103;96;107;30.7;0.2;26;35.6;16.1;11.0;800203758;2.2;2.9
8002079322020;2020;-406863.0;29;10;43;63.6;20.0;0;8.2;7.3;6.6;800207932;1.0;1.3
8002079322019;2019;-966656.0;36;9;56;66.5;23.6;-1;10.0;7.4;6.8;800207932;1.1;1.3
8002079322018;2018;-4094591.0;51;13;120;70.5;23.9;-12;10.3;1.8;2.1;800207932;0.9;1.1
8002217892020;2020;35237801.0;47;51;88;61.2;57.3;5;24.6;12.9;11.7;800221789;1.1;1.6
8002217892019;2019;52957235.0;62;45;86;59.9;58.5;9;27.0;16.0;14.4;800221789;1.0;1.5
8002217892018;2018;45363951.0;58;47;85;58.5;57.0;8;29.6;14.1;13.9;800221789;1.0;1.4
8002265712020;2020;1829102.0;51;88;46;37.8;21.3;23;17.3;16.5;15.6;800226571;0.8;1.8
8002265712019;2019;1494827.0;51;117;80;45.3;11.2;22;22.1;20.7;19.5;800226571;0.7;1.5
8002506262020;2020;3241297.0;70;157;101;36.7;10.2;30;32.4;28.1;23.5;800250626;1.3;2.4
8002506262019;2019;3400736.0;73;117;57;36.7;33.0;32;26.5;22.9;18.8;800250626;1.3;2.4
8002506262018;2018;2807769.0;75;120;50;30.3;30.3;35;26.3;22.3;17.9;800250626;1.4;2.7
8020086372020;2020;1084549.0;63;187;193;49.4;0.0;16;14.0;11.5;9.9;802008637;1.0;1.9
8020086372019;2019;2580334.0;56;209;108;49.8;21.7;39;14.2;11.1;9.3;802008637;1.0;2.5
8020213202020;2020;517310.0;84;152;215;54.5;0.0;8;17.3;10.3;8.6;802021320;0.8;1.5
8020213202019;2019;623354.0;78;201;245;58.6;0.0;11;16.2;9.2;7.6;802021320;0.6;1.4
8020213202018;2018;2339049.0;86;439;341;71.2;22.6;46;19.0;8.7;7.3;802021320;0.3;1.3
8060003872020;2020;2290354.0;33;124;34;33.7;84.9;27;27.0;7.6;10.4;806000387;0.4;0.9
8060003872019;2019;1733949.0;33;120;72;43.0;78.9;19;27.8;7.5;13.6;806000387;0.2;0.5
8060003872018;2018;1126102.0;19;67;55;45.8;0.0;7;25.7;14.2;14.8;806000387;0.1;0.5
8060031442020;2020;12323566.0;54;157;47;49.7;42.2;38;23.0;12.9;12.9;806003144;0.7;1.6
8060031442019;2019;11606301.0;54;132;61;63.5;53.8;30;20.7;11.1;11.8;806003144;0.5;1.4
8060031442018;2018;-801319.0;38;139;201;58.5;0.0;-2;22.6;10.3;12.2;806003144;0.3;1.2
8060080472020;2020;8526127.0;95;0;79;62.3;0.0;8;19.5;10.9;8.7;806008047;1.6;1.6
8060080472019;2019;10234352.0;96;0;68;60.4;0.0;11;22.1;12.1;9.1;806008047;1.6;1.6
8060080472018;2018;4243905.0;128;0;142;75.4;0.3;7;28.2;13.5;10.1;806008047;1.3;1.3
8100039072020;2020;53590409.0;122;27;104;39.1;9.6;19;33.8;42.4;34.0;810003907;1.9;2.1
8100039072019;2019;47410482.0;107;29;72;36.4;1.1;21;28.8;36.2;28.9;810003907;1.9;2.2
8100039072018;2018;22955174.0;102;12;80;44.7;0.8;14;27.2;34.6;27.3;810003907;1.7;1.8
8110096362020;2020;11068536.0;147;135;99;77.3;59.9;48;22.0;15.4;16.1;811009636;0.8;1.2
8110096362019;2019;9505136.0;142;85;54;78.7;72.9;46;14.7;11.6;13.9;811009636;0.8;1.2
8110096362018;2018;8116856.0;107;63;49;84.2;75.5;33;13.0;2.9;4.2;811009636;0.9;1.1
8110164782020;2020;6667186.0;56;1000;1000;90.1;23.1;11;100.0;13.4;11.6;811016478;1.0;1.1
8110164782019;2019;8027671.0;59;0;1000;86.3;19.1;12;100.0;12.9;10.7;811016478;1.0;1.0
8110164782018;2018;4753149.0;59;360;1572917040;96.1;23.6;8;100.0;9.9;8.1;811016478;0.9;0.9
8110233512020;2020;6095273.0;59;74;64;43.8;0.7;18;28.7;29.7;24.2;811023351;1.2;2.0
8110233512019;2019;3810950.0;52;56;60;53.3;7.2;13;16.7;12.9;12.8;811023351;0.9;1.5
8110233512018;2018;4200334.0;59;97;82;51.7;11.8;19;19.0;17.9;15.5;811023351;0.7;1.6
8110244142020;2020;5829004.0;91;98;70;28.8;1.3;30;37.1;36.7;30.4;811024414;1.7;2.5
8110244142019;2019;5125813.0;89;86;62;32.0;26.3;29;36.1;33.1;27.8;811024414;1.4;2.1
8110244142018;2018;4547719.0;99;84;66;24.6;0.7;30;37.1;34.0;28.7;811024414;1.9;2.7
8160067992020;2020;95644141.0;158;59;110;68.7;33.0;33;25.3;16.9;12.4;816006799;2.2;2.8
8160067992019;2019;98404740.0;174;105;116;79.0;52.3;46;23.8;10.9;8.0;816006799;1.4;1.9
8160067992018;2018;53256635.0;135;119;109;75.6;43.5;39;18.5;-17.0;-17.0;816006799;1.5;2.5
8170026762020;2020;-81901840.0;33;54;174;47.0;0.8;-25;-3.6;-7.7;-6.4;817002676;0.4;0.7
8170026762019;2019;-29816658.0;30;39;103;33.7;0.4;-8;7.2;7.2;4.8;817002676;0.4;0.8
8170026762018;2018;-17161978.0;27;40;91;28.6;0.0;-4;12.2;6.6;4.5;817002676;0.5;0.9
8170029252020;2020;1797942.0;178;91;62;53.1;67.6;54;33.5;18.2;23.1;817002925;1.7;2.1
8170029252019;2019;2157606.0;145;35;42;57.1;71.9;39;37.6;20.9;23.9;817002925;1.9;2.2
8300005562020;2020;15108123.0;71;32;40;30.8;44.3;18;25.2;21.9;18.5;830000556;1.8;2.2
8300005562019;2019;14772766.0;85;31;51;26.3;19.8;19;23.9;20.4;17.0;830000556;1.7;2.0
8300005562018;2018;12624355.0;83;28;42;31.0;30.1;20;19.5;6.5;5.6;830000556;1.4;1.6
8300068332020;2020;3635633.0;89;107;104;65.4;19.0;25;32.2;27.9;25.1;830006833;0.8;1.4
8300068332019;2019;3367856.0;93;98;98;73.3;32.9;25;27.3;18.2;18.2;830006833;0.8;1.4
8300068332018;2018;2781593.0;114;91;107;67.9;29.6;28;27.0;18.5;19.3;830006833;1.0;1.5
8300272312020;2020;-6765217.0;146;170;373;79.8;20.4;-3;20.8;17.5;14.0;830027231;0.7;1.1
8300272312019;2019;-16165810.0;163;196;470;94.5;23.9;-14;21.1;17.1;15.0;830027231;0.7;1.1
8300272312018;2018;30386224.0;204;148;212;98.9;57.3;42;21.0;18.4;14.8;830027231;0.8;1.2
8300415982020;2020;21069565.0;103;133;120;18.4;5.2;31;33.7;10.5;6.3;830041598;3.4;4.2
8300415982019;2019;39970373.0;98;74;53;18.3;11.5;31;26.5;12.2;5.5;830041598;3.3;4.3
8300415982018;2018;63362180.0;187;158;113;12.6;0.0;60;36.8;15.5;5.2;830041598;2.9;4.1
8300712122020;2020;1784261.0;85;95;100;50.3;12.0;22;19.7;12.4;12.1;830071212;1.2;2.0
